apertura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.2085	-8.35876	-10.17151	-0.90637	5.53894	10.57434
0.209	-9.76868	-10.77576	0.10071	4.93469	2.61841
0.2095	-0.90637	-2.71912	-1.61133	-0.10071	-0.50354
0.21	3.7262	-0.20142	-5.23682	-0.10071	-1.10779
0.2105	-1.51062	-4.12903	-4.02832	-0.90637	-3.22266
0.211	-3.32336	-0.30212	-1.61133	4.33044	-0.50354
0.2115	0.60425	0.90637	-7.75452	1.10779	-10.57434
0.212	1.00708	5.33752	-0.30212	4.22974	-8.7616
0.2125	-1.81274	12.5885	-1.00708	1.3092	-13.797
0.213	1.71204	12.68921	-6.3446	-1.51062	-19.13452
0.2135	7.15027	11.78284	-4.33044	-8.05664	-17.32178
0.214	4.02832	9.16443	0.80566	-6.3446	-18.02673
0.2145	4.73328	-0.10071	-6.64673	-10.27222	-15.81116
0.215	8.45947	6.54602	1.10779	-6.74744	-18.8324
0.2155	5.33752	3.42407	-3.12195	-0.80566	-13.19275
0.216	11.98425	1.51062	-0.10071	2.21558	-10.87646
0.2165	-3.8269	4.22974	-5.84106	-1.10779	-12.08496
0.217	-2.71912	-0.50354	-3.22266	-0.80566	1.3092
0.2175	-2.31628	0.50354	-1.3092	1.91345	-5.33752
0.218	-3.42407	4.02832	-1.91345	9.66797	2.11487
0.2185	-9.97009	-7.15027	3.02124	-1.10779	0.20142
0.219	-12.28638	-3.7262	-4.43115	-2.01416	-3.92761
0.2195	-6.3446	0.70496	0.40283	4.93469	-5.63965
0.22	-6.64673	0.80566	1.00708	4.12903	-0.20142
0.2205	-7.25098	-6.3446	-1.91345	0.30212	4.22974
0.221	-11.98425	-7.95593	-5.74036	2.5177	-6.64673
0.2215	-7.75452	-2.71912	-1.81274	-0.20142	0.20142
0.222	-0.10071	-2.41699	-7.15027	-2.11487	-1.10779
0.2225	-0.70496	4.12903	-3.32336	-2.11487	-10.0708
0.223	0.80566	-1.91345	-0.40283	-0.60425	-4.43115
0.2235	-4.43115	0.80566	1.3092	-4.22974	-1.91345
0.224	-9.56726	3.32336	-0.10071	-1.10779	-8.96301
0.2245	-9.86938	5.53894	-0.80566	-1.10779	-4.73328
0.225	-7.04956	2.71912	-1.40991	-4.22974	-4.12903
0.2255	-0.10071	-7.95593	-5.53894	-0.70496	-2.11487
0.226	-2.61841	-9.36584	5.13611	-4.53186	3.92761
0.2265	-4.12903	-6.74744	1.91345	-5.84106	4.33044
0.227	-2.92053	-6.94885	-1.2085	-0.50354	2.41699
0.2275	-3.12195	-10.97717	-0.60425	-2.11487	-0.10071
0.228	-7.45239	-11.68213	3.42407	4.53186	1.51062
0.2285	1.71204	-10.27222	-3.02124	2.92053	3.92761
0.229	0.10071	-10.57434	-7.65381	3.92761	5.23682
0.2295	-2.31628	-9.97009	-4.73328	2.92053	7.75452
0.23	-1.00708	-8.25806	-0.60425	-1.00708	7.45239
0.2305	-11.2793	-8.96301	0.40283	-0.10071	4.02832
0.231	-12.68921	0.10071	-0.10071	3.32336	4.02832
0.2315	-4.63257	-1.10779	-0.20142	-0.40283	2.41699
0.232	-4.93469	-1.51062	-0.30212	-2.5177	-7.25098
0.2325	-5.43823	-3.7262	-1.00708	1.3092	-0.40283
0.233	-1.3092	-8.45947	2.21558	0.20142	-2.5177
0.2335	-5.0354	-1.51062	-6.2439	3.12195	2.11487
0.234	5.74036	-0.50354	0.90637	4.22974	-2.21558
0.2345	9.86938	-1.40991	4.02832	3.32336	-4.12903
0.235	8.15735	3.92761	-4.73328	-9.26514	-10.67505
0.2355	6.44531	2.01416	-0.90637	-8.05664	-17.42249
0.236	7.15027	4.22974	-3.8269	-7.35168	-8.56018
0.2365	4.12903	-2.31628	0.80566	-4.33044	-3.22266
0.237	5.63965	3.92761	3.92761	-0.20142	1.91345
0.2375	3.42407	-1.51062	-3.12195	-5.0354	0.30212
0.238	-1.51062	-3.12195	-1.10779	-5.94177	2.11487
0.2385	-6.94885	-5.23682	-3.12195	-1.10779	-2.31628
0.239	-2.41699	1.3092	-0.30212	-7.45239	1.51062
0.2395	-9.46655	0.90637	-2.21558	1.3092	0
0.24	-1.71204	-3.42407	-5.53894	-7.15027	6.54602
0.2405	-11.68213	-2.5177	-0.10071	-6.74744	-0.30212
0.241	1.40991	2.01416	-0.90637	5.23682	1.00708
0.2415	-3.12195	-2.31628	-6.94885	1.3092	-6.04248
0.242	-3.8269	-9.86938	0.70496	7.75452	-4.63257
0.2425	3.32336	-0.70496	1.3092	7.75452	-1.51062
0.243	-0.10071	3.22266	6.14319	-3.12195	-8.8623
0.2435	-1.10779	-0.50354	3.7262	-1.91345	-10.57434
0.244	2.61841	-3.7262	1.91345	-1.91345	-5.84106
0.2445	2.21558	-5.53894	-3.22266	-1.3092	-4.33044
0.245	0.70496	-6.64673	-6.14319	-3.52478	4.12903
0.2455	4.22974	-12.18567	-6.04248	2.01416	-4.12903
0.246	2.61841	-6.84814	-6.04248	2.01416	-5.53894
0.2465	0.90637	-3.02124	1.3092	5.0354	-3.7262
0.247	-5.33752	-1.10779	-1.61133	0	-0.30212
0.2475	-12.48779	-4.12903	1.61133	-7.75452	3.7262
0.248	-9.16443	2.01416	4.22974	-3.32336	5.33752
0.2485	-9.56726	-12.68921	1.3092	-9.16443	2.31628
0.249	-9.06372	-2.11487	3.22266	-7.35168	4.43115
0.2495	-8.35876	-4.43115	4.12903	-0.50354	1.40991
0.25	-1.91345	-7.75452	3.32336	-3.32336	1.61133
0.2505	-3.22266	-8.7616	2.41699	-0.30212	4.53186
0.251	-2.31628	-11.78284	5.13611	7.95593	4.12903
0.2515	-3.92761	-11.98425	-2.21558	5.13611	2.31628
0.252	-11.58142	-6.74744	-1.10779	5.13611	1.10779
0.2525	-13.99841	-4.73328	-1.10779	3.12195	2.01416
0.253	-4.53186	1.91345	-5.13611	3.52478	1.3092
0.2535	-10.37292	-0.90637	0.80566	-0.80566	-4.12903
0.254	-6.04248	-0.90637	-3.42407	-1.81274	-2.41699
0.2545	-4.22974	0.20142	3.42407	-3.52478	-3.7262
0.255	-5.33752	-0.20142	2.81982	-6.2439	2.5177
0.2555	-5.84106	-0.20142	-3.7262	-4.12903	-4.63257
0.256	-1.00708	-1.71204	-6.84814	0.70496	1.81274
0.2565	-6.3446	-5.94177	-17.6239	4.93469	-2.21558
0.257	-1.10779	-1.71204	-6.3446	4.12903	-1.10779
0.2575	-4.73328	-2.71912	-9.26514	-1.10779	-2.81982
0.258	4.02832	0.30212	-4.12903	-1.10779	-7.35168
0.2585	5.74036	0.80566	-6.94885	-2.5177	-1.91345
0.259	4.02832	2.31628	-11.58142	-8.96301	-8.66089
0.2595	0.50354	-5.33752	1.10779	1.10779	-5.13611
0.26	1.51062	-2.01416	4.83398	2.31628	-6.94885
0.2605	2.31628	1.71204	-4.93469	-1.71204	-6.94885
0.261	-0.10071	-3.8269	-4.12903	1.40991	0.80566
0.2615	-7.65381	-4.12903	-2.31628	6.74744	1.3092
0.262	-7.95593	1.91345	-0.40283	1.2085	4.12903
0.2625	-8.35876	-0.80566	-3.52478	-2.31628	0.10071
0.263	-2.11487	-4.43115	-0.90637	5.53894	0.40283
0.2635	-0.50354	5.33752	-5.74036	3.22266	-8.96301
0.264	4.93469	-1.61133	2.31628	-0.10071	-14.40125
0.2645	4.53186	-0.70496	0.50354	-8.25806	-14.80408
0.265	-0.10071	0.30212	-3.32336	-1.00708	-0.30212
0.2655	-1.3092	-6.3446	4.02832	-3.42407	2.01416
0.266	0.80566	-4.02832	3.32336	-1.10779	-1.91345
0.2665	-2.71912	-6.44531	-3.22266	1.00708	-1.91345
0.267	0.40283	-5.53894	-4.33044	3.52478	0.30212
0.2675	-1.2085	-1.3092	-0.30212	0.30212	2.21558
0.268	-4.93469	-3.02124	-2.71912	-1.3092	-0.10071
0.2685	0.70496	0.50354	4.12903	-0.90637	2.41699
0.269	-4.53186	-3.7262	0.50354	3.22266	-6.04248
0.2695	-1.91345	-1.10779	-0.30212	1.10779	-1.91345
0.27	0.80566	-5.94177	-7.35168	7.15027	1.2085
0.2705	-4.22974	-9.86938	-3.8269	8.66089	1.3092
0.271	-7.85522	-3.62549	-3.7262	3.7262	-0.90637
0.2715	-5.94177	-5.74036	-2.71912	3.52478	0.60425
0.272	-4.33044	-5.63965	-4.43115	3.92761	4.63257
0.2725	-0.80566	-4.33044	-4.93469	-3.32336	-3.52478
0.273	-8.25806	8.15735	0	-7.25098	-3.42407
0.2735	-10.97717	-4.63257	0.10071	-3.42407	4.73328
0.274	-5.13611	-1.00708	-0.60425	0.90637	3.62549
0.2745	-11.88354	-4.02832	-2.21558	4.73328	1.40991
0.275	-6.54602	0.50354	1.91345	-1.2085	-2.81982
0.2755	-6.64673	0	-2.31628	-3.52478	1.71204
0.276	-13.19275	-0.80566	-6.14319	-5.63965	9.76868
0.2765	-9.56726	-2.5177	0	0.40283	10.27222
0.277	-12.89062	-2.81982	-5.74036	2.92053	10.77576
0.2775	-7.85522	-6.84814	-0.80566	5.33752	9.36584
0.278	-16.61682	-3.8269	2.92053	1.61133	10.37292
0.2785	-16.81824	-7.95593	7.04956	0.50354	4.83398
0.279	-12.99133	-5.0354	-3.12195	-0.90637	5.13611
0.2795	-18.63098	-9.36584	-2.5177	2.71912	3.12195
0.28	-10.27222	-5.63965	3.8269	1.71204	0.70496
0.2805	-9.16443	-8.56018	-4.12903	1.91345	8.15735
0.281	-9.56726	-9.56726	-7.04956	-6.04248	15.91187
0.2815	-17.6239	-13.39417	-1.91345	-0.70496	11.68213
0.282	-20.24231	-10.77576	-0.50354	8.05664	8.45947
0.2825	-14.80408	-6.3446	-2.5177	13.39417	2.31628
0.283	-13.19275	-7.5531	-5.23682	11.48071	5.74036
0.2835	-10.97717	-7.35168	-2.81982	10.97717	3.7262
0.284	-12.08496	-3.32336	4.12903	12.28638	3.62549
0.2845	-5.13611	-2.5177	2.11487	13.99841	4.73328
0.285	-4.33044	-3.62549	-4.12903	12.28638	-0.60425
0.2855	-0.70496	-9.46655	-6.14319	8.15735	-3.12195
0.286	-2.41699	-5.43823	-5.33752	4.93469	-2.5177
0.2865	3.7262	7.15027	1.91345	-5.53894	-5.74036
0.287	-5.33752	6.54602	-0.50354	-12.18567	-6.74744
0.2875	-2.81982	10.67505	-0.60425	-8.8623	-9.26514
0.288	-0.10071	6.44531	-3.12195	-10.57434	-5.53894
0.2885	-0.70496	1.3092	3.7262	-5.53894	-3.8269
0.289	0.60425	-0.30212	0.50354	-8.25806	-4.93469
0.2895	0.80566	6.94885	-9.16443	-2.11487	-2.31628
0.29	0.20142	5.94177	0.50354	-2.5177	-2.11487
0.2905	-3.8269	1.61133	-1.2085	-1.40991	-4.02832
0.291	-5.33752	2.61841	7.15027	-2.5177	-2.5177
0.2915	0.30212	-2.01416	-7.65381	-1.81274	-3.12195
0.292	-2.92053	1.2085	2.01416	-1.91345	-1.2085
0.2925	-2.21558	3.52478	-0.10071	2.5177	-5.33752
0.293	-5.63965	0	-2.11487	-0.90637	-6.3446
0.2935	1.81274	0.10071	-2.92053	-3.92761	-5.74036
0.294	-5.63965	-4.33044	-2.92053	-10.67505	-8.7616
0.2945	2.81982	-5.33752	-3.12195	-1.61133	-4.02832
0.295	4.43115	-4.33044	-2.81982	-3.12195	-1.91345
0.2955	0.50354	2.11487	0.80566	-3.12195	-0.10071
0.296	-0.70496	-1.2085	-4.73328	-6.04248	-0.60425
0.2965	-1.81274	3.22266	-0.20142	-2.5177	-0.60425
0.297	-7.85522	-0.30212	-0.30212	-4.12903	-7.35168
0.2975	-6.14319	5.53894	1.00708	-11.17859	-0.90637
0.298	-7.35168	3.8269	-0.40283	1.40991	-3.22266
0.2985	-9.97009	-4.02832	-5.94177	-1.71204	-4.12903
0.299	-3.92761	-0.70496	0	-0.30212	-3.7262
0.2995	-8.7616	-2.61841	-6.74744	-3.8269	-4.53186
0.3	-4.73328	-2.31628	0.70496	3.02124	-5.63965
0.3005	-4.73328	3.62549	-0.60425	-0.70496	-3.12195
0.301	0.70496	1.00708	-7.25098	1.91345	-2.11487
0.3015	0.90637	-7.35168	-2.81982	4.93469	-6.44531
0.302	1.00708	0.10071	3.52478	-2.5177	-6.94885
0.3025	2.5177	-5.0354	-4.93469	3.42407	-8.66089
0.303	4.12903	0.10071	-1.91345	-2.71912	-6.64673
0.3035	0.30212	-1.3092	-5.53894	-1.00708	-0.70496
0.304	3.32336	0.70496	-2.5177	-7.85522	-3.12195
0.3045	7.35168	-0.90637	-6.04248	-5.43823	-5.84106
0.305	2.31628	7.04956	-2.41699	-5.0354	-5.84106
0.3055	-2.01416	2.71912	-0.80566	-10.0708	-9.26514
0.306	-0.70496	1.2085	-4.83398	-7.35168	-10.87646
0.3065	4.02832	2.31628	-0.10071	-9.06372	-6.14319
0.307	6.64673	1.3092	0.70496	-6.64673	-3.12195
0.3075	5.53894	0.60425	-2.92053	-3.92761	-7.65381
0.308	9.36584	-0.80566	1.10779	-8.35876	-5.63965
0.3085	1.81274	4.22974	-4.43115	0.70496	-4.73328
0.309	3.42407	-1.2085	-4.12903	2.11487	2.11487
0.3095	8.7616	-7.85522	-8.45947	-0.20142	3.42407
0.31	4.53186	-5.63965	-0.30212	1.71204	3.7262
0.3105	1.00708	-4.12903	-2.71912	-4.12903	1.51062
0.311	-3.7262	4.12903	-5.84106	-1.3092	1.71204
0.3115	-4.12903	-12.28638	-2.01416	2.01416	4.12903
0.312	-7.45239	-7.95593	0.60425	5.53894	4.53186
0.3125	-9.36584	-9.76868	1.71204	2.11487	11.78284
0.313	-6.14319	-13.09204	-6.14319	7.15027	2.31628
0.3135	-18.63098	-10.57434	-1.00708	4.53186	8.7616
0.314	-11.17859	-7.75452	0.90637	6.74744	7.45239
0.3145	-13.49487	-8.7616	2.92053	2.81982	10.17151
0.315	-9.06372	-14.40125	0.40283	0.60425	6.14319
0.3155	-11.48071	-13.19275	-0.10071	5.23682	3.52478
0.316	-8.7616	-3.8269	1.3092	5.53894	4.02832
0.3165	-7.45239	0.40283	1.40991	2.92053	-2.81982
0.317	-8.35876	-0.30212	0.30212	3.22266	-3.12195
0.3175	-4.33044	-0.30212	-2.81982	4.53186	-2.71912
0.318	-5.63965	-1.51062	-5.84106	2.21558	-6.94885
0.3185	5.84106	-6.44531	-3.92761	2.21558	-14.70337
0.319	3.92761	-3.92761	-2.71912	0.20142	-5.74036
0.3195	2.92053	-5.94177	-3.92761	-1.10779	-3.02124
0.32	-1.2085	5.33752	-2.31628	-2.81982	-5.94177
0.3205	-2.71912	-2.31628	-4.53186	-1.40991	-0.30212
0.321	4.93469	-2.31628	-6.04248	-0.50354	-5.74036
0.3215	0.70496	6.04248	-2.01416	-9.76868	-4.33044
0.322	4.12903	6.44531	0.40283	-11.38	-8.66089
0.3225	3.22266	6.44531	-2.41699	-9.16443	-10.0708
0.323	-0.30212	6.54602	-3.7262	-13.09204	-7.35168
0.3235	1.71204	0.40283	-2.41699	-7.35168	-7.35168
0.324	-1.81274	-2.21558	2.41699	-7.65381	-5.53894
0.3245	0.70496	2.92053	0	-4.33044	-2.71912
0.325	-4.73328	-3.32336	-0.30212	-1.3092	-4.12903
0.3255	-2.01416	-2.5177	-6.3446	-3.8269	-0.60425
0.326	-5.94177	-7.15027	-5.94177	3.8269	-0.90637
0.3265	-6.14319	-6.04248	0.90637	0.70496	-0.60425
0.327	-0.30212	-7.75452	-1.3092	-1.10779	3.8269
0.3275	1.10779	-2.11487	-0.20142	-0.60425	-4.22974
0.328	-5.84106	-6.14319	-2.5177	0.20142	-1.3092
0.3285	-1.81274	-2.5177	-9.97009	2.5177	-7.95593
0.329	-4.12903	-4.12903	-5.63965	4.83398	-5.74036
0.3295	4.83398	-1.51062	-6.2439	-5.74036	-8.8623
0.33	-2.41699	3.92761	-5.63965	-7.65381	-8.7616
0.3305	2.11487	3.42407	-0.80566	-4.83398	-6.14319
0.331	0.10071	0	5.53894	-7.5531	-6.74744
0.3315	-4.83398	8.35876	-0.50354	-6.14319	-2.5177
0.332	-4.02832	2.11487	-6.74744	-7.25098	-4.73328
0.3325	-6.54602	2.5177	-3.42407	-7.75452	-6.54602
0.333	-2.81982	6.94885	-0.40283	-3.7262	-10.27222
0.3335	-2.21558	-2.81982	5.74036	-4.33044	-5.74036
0.334	-4.02832	4.63257	7.75452	-2.41699	-2.92053
0.3345	-7.45239	-2.92053	-0.60425	-3.92761	-0.10071
0.335	-9.16443	-0.80566	-3.92761	-1.81274	3.92761
0.3355	-6.14319	0.50354	-3.92761	-1.71204	0.70496
0.336	-7.04956	-3.42407	-7.35168	-3.12195	6.04248
0.3365	-6.44531	-4.53186	-4.43115	2.71912	4.33044
0.337	3.7262	-3.92761	3.02124	2.71912	1.61133
0.3375	-3.12195	-8.7616	-1.91345	1.91345	4.02832
0.338	-0.90637	-3.22266	-1.51062	-2.31628	4.93469
0.3385	-1.3092	-3.02124	-4.83398	-4.22974	8.05664
0.339	-7.35168	-4.83398	-0.50354	-1.00708	6.44531
0.3395	-8.66089	-5.13611	5.33752	-0.10071	1.81274
0.34	-6.14319	-8.7616	-3.7262	1.51062	0.90637
0.3405	-7.95593	-9.16443	-1.51062	3.8269	4.73328
0.341	-4.73328	-0.10071	-4.63257	-1.00708	-5.53894
0.3415	-9.66797	1.71204	-1.2085	-7.95593	0.30212
0.342	-8.96301	-0.80566	1.3092	-6.74744	2.21558
0.3425	-8.96301	-2.61841	-0.30212	-4.12903	4.12903
0.343	-10.67505	-2.01416	-0.10071	-5.74036	1.51062
0.3435	-16.91895	-2.01416	-7.35168	-4.12903	6.84814
0.344	-7.25098	-10.97717	-0.30212	-6.44531	8.66089
0.3445	-10.77576	-12.18567	-4.93469	2.61841	2.31628
0.345	-8.7616	-7.95593	-6.2439	3.92761	0.90637
0.3455	-13.49487	-2.11487	-8.35876	10.47363	1.81274
0.346	-8.45947	-7.15027	-3.12195	2.92053	6.74744
0.3465	-5.43823	-2.01416	-8.56018	-3.62549	3.22266
0.347	-12.18567	-5.84106	-5.43823	-4.33044	6.54602
0.3475	-3.8269	-4.33044	-0.20142	3.8269	3.22266
0.348	-6.04248	-7.15027	-2.11487	4.53186	2.11487
0.3485	-1.51062	-10.17151	-5.0354	-3.12195	-5.94177
0.349	-1.10779	-11.98425	-5.13611	-0.50354	5.43823
0.3495	-5.43823	-8.05664	-3.52478	2.71912	3.52478
0.35	-2.11487	-8.66089	-3.12195	5.53894	-6.14319
0.3505	-2.21558	-6.14319	-1.00708	1.81274	0.50354
0.351	-4.93469	-4.83398	-3.02124	2.92053	-3.12195
0.3515	-1.81274	-3.7262	-5.33752	0.70496	-4.22974
0.352	4.43115	-3.7262	-0.90637	-1.10779	-0.90637
0.3525	3.32336	-2.92053	-0.10071	-5.13611	-8.96301
0.353	7.65381	-3.92761	-0.60425	-0.30212	-4.63257
0.3535	3.22266	-2.92053	0.90637	-1.10779	-10.67505
0.354	7.25098	-0.60425	4.02832	5.63965	-4.73328
0.3545	1.71204	4.22974	1.10779	-2.81982	-8.96301
0.355	-1.40991	1.71204	-1.51062	-3.32336	-12.18567
0.3555	-5.84106	-0.10071	1.91345	5.53894	-10.17151
0.356	-1.3092	8.56018	-2.92053	1.2085	-14.19983
0.3565	-3.02124	1.71204	-4.83398	-5.53894	-5.23682
0.357	0.90637	-4.33044	0.20142	-1.51062	-2.71912
0.3575	-5.53894	-2.5177	0.50354	-5.33752	-1.40991
0.358	-2.41699	-4.53186	-0.10071	1.3092	-0.50354
0.3585	-4.22974	-4.22974	0	-2.11487	-7.5531
0.359	-5.13611	-3.52478	1.00708	2.5177	-3.02124
0.3595	-6.54602	-2.92053	-0.10071	3.42407	7.75452
0.36	-6.2439	-4.12903	5.74036	-0.30212	7.35168
0.3605	-4.73328	-3.32336	2.71912	-2.5177	3.92761
0.361	-11.07788	-9.36584	4.12903	0.70496	7.15027
0.3615	-10.97717	-9.16443	-0.30212	7.35168	7.85522
0.362	-8.45947	-3.52478	0.60425	8.56018	2.31628
0.3625	-8.45947	-2.5177	-1.51062	5.23682	0.50354
0.363	-4.93469	-2.31628	-1.3092	-4.22974	12.89062
0.3635	-3.92761	-7.15027	-5.13611	2.92053	3.92761
0.364	-3.42407	-12.28638	-1.91345	6.74744	0.40283
0.3645	-4.53186	-1.91345	-1.91345	2.92053	0.90637
0.365	-6.94885	0.50354	0.70496	6.14319	-1.91345
0.3655	-3.92761	3.92761	4.73328	-4.53186	-5.63965
0.366	-1.10779	3.7262	5.23682	-9.26514	-3.52478
0.3665	-9.86938	-0.90637	7.25098	-6.44531	-4.12903
0.367	-7.85522	-0.70496	0.90637	-5.43823	-4.33044
0.3675	-11.78284	1.71204	0.10071	-3.52478	-2.11487
0.368	-9.76868	-3.62549	-1.00708	-6.3446	-6.2439
0.3685	-6.04248	-2.21558	-2.11487	-1.10779	-2.61841
0.369	-4.83398	0.30212	-5.74036	0.40283	0.60425
0.3695	-5.94177	-8.56018	-4.83398	-2.31628	-2.81982
0.37	-1.81274	-7.5531	-4.53186	-2.01416	-1.71204
0.3705	-7.75452	-13.29346	-1.61133	6.54602	5.53894
0.371	-4.02832	-7.35168	1.61133	-1.71204	-0.10071
0.3715	-0.60425	-5.33752	-6.74744	0.30212	-0.50354
0.372	1.00708	1.51062	-5.33752	2.11487	3.7262
0.3725	4.33044	-4.12903	-6.74744	1.3092	4.93469
0.373	-0.10071	-11.88354	-4.83398	5.74036	0.30212
0.3735	1.2085	-7.65381	-6.94885	6.94885	-1.91345
0.374	-1.61133	-2.92053	-5.0354	10.0708	-1.91345
0.3745	5.74036	-4.53186	-3.42407	4.43115	-0.30212
0.375	-0.30212	-4.73328	-3.8269	-5.74036	3.52478
0.3755	-1.10779	-5.63965	-10.17151	-0.60425	6.2439
0.376	-2.11487	-3.32336	-5.74036	6.44531	-8.45947
0.3765	-3.12195	-3.22266	-5.13611	-4.53186	-5.23682
0.377	-6.14319	-0.10071	-0.90637	-6.2439	-2.01416
0.3775	-5.23682	6.94885	5.63965	-10.37292	-0.10071
0.378	0.70496	-1.51062	0.90637	-2.11487	-3.12195
0.3785	0.10071	-6.04248	-1.10779	-3.02124	2.21558
0.379	-0.60425	-5.13611	-4.12903	-4.12903	1.81274
0.3795	-1.2085	-2.31628	-6.44531	-3.52478	0.80566
0.38	0.60425	-2.21558	1.71204	-2.61841	0.20142
0.3805	-4.73328	-2.31628	-0.50354	-0.10071	-6.94885
0.381	-8.96301	-1.10779	2.71912	-2.5177	-7.25098
0.3815	-10.87646	-5.74036	3.22266	0.60425	-5.23682
0.382	3.32336	4.53186	-4.73328	-0.10071	-7.04956
0.3825	-3.92761	5.33752	-3.42407	-5.23682	-5.23682
0.383	5.94177	0.80566	0.10071	-2.11487	-7.85522
0.3835	-3.12195	0	0.20142	-7.15027	-6.74744
0.384	1.61133	1.71204	-4.22974	-8.05664	-6.74744
0.3845	-3.92761	1.3092	2.11487	-4.63257	-4.73328
0.385	-1.10779	2.11487	-1.71204	-1.61133	-7.35168
0.3855	-2.21558	-5.53894	-0.40283	-10.17151	-7.65381
0.386	-1.40991	-5.53894	-0.30212	-6.14319	2.41699
0.3865	3.7262	-12.5885	1.00708	-4.12903	-6.14319
0.387	3.22266	-5.94177	-1.51062	0.70496	-0.60425
0.3875	0.10071	-3.92761	-3.92761	3.8269	0.80566
0.388	-0.10071	-2.5177	5.0354	3.22266	-0.70496
0.3885	0.30212	-5.13611	2.21558	3.62549	5.0354
0.389	-1.61133	-5.33752	-1.3092	5.43823	-0.10071
0.3895	-5.33752	-8.96301	-3.02124	-1.3092	-0.30212
0.39	-10.17151	-10.97717	-3.32336	1.10779	3.52478
0.3905	-11.2793	-9.66797	-3.52478	3.8269	-4.73328
0.391	-7.04956	-7.95593	-8.05664	1.51062	4.22974
0.3915	-7.15027	-6.14319	-3.92761	3.32336	2.61841
0.392	-5.13611	-6.74744	3.62549	6.2439	-4.83398
0.3925	0.50354	-1.51062	-3.62549	1.3092	1.71204
0.393	-7.04956	-1.40991	-10.27222	-2.31628	-0.10071
0.3935	-8.7616	-1.10779	-6.3446	-4.53186	-2.11487
0.394	-6.44531	1.61133	-5.74036	-0.20142	-0.20142
0.3945	-6.14319	-1.51062	-7.04956	-0.90637	-4.83398
0.395	-7.95593	-0.30212	-4.53186	-0.10071	2.71912
0.3955	-3.7262	-0.90637	-2.11487	-5.53894	-1.3092
0.396	-2.5177	-2.92053	1.3092	-1.3092	-3.12195
0.3965	-1.2085	-2.61841	2.31628	-1.10779	-5.53894
0.397	-2.11487	0.30212	-5.13611	3.32336	-2.21558
0.3975	-5.33752	-7.35168	-2.71912	0.50354	-0.10071
0.398	-4.63257	-5.94177	-3.42407	-5.74036	-1.61133
0.3985	1.3092	-3.42407	0.50354	-4.33044	-2.5177
0.399	0.30212	-4.53186	1.91345	-0.60425	-4.43115
0.3995	0.60425	1.81274	-7.75452	-4.12903	2.11487
0.4	7.15027	-0.30212	-6.14319	-1.3092	3.02124
0.4005	7.75452	-2.21558	-8.96301	-2.11487	1.71204
0.401	-3.52478	-3.52478	-0.30212	-3.52478	1.61133
0.4015	-1.00708	1.40991	-5.63965	-0.10071	-10.17151
0.402	-1.40991	2.21558	-0.90637	6.14319	-12.38708
0.4025	-12.18567	-6.3446	11.17859	2.11487	-7.75452
0.403	-4.22974	-4.53186	4.73328	4.22974	-1.61133
0.4035	-5.94177	-13.19275	-4.22974	0.70496	-2.31628
0.404	-4.83398	-11.68213	-6.2439	1.91345	0.90637
0.4045	-5.74036	0.70496	-7.95593	6.74744	-1.51062
0.405	0.70496	-8.56018	-10.27222	15.50903	-4.33044
0.4055	-6.54602	-7.04956	1.81274	13.49487	-2.81982
0.406	-5.74036	-5.63965	0.90637	1.3092	-1.40991
0.4065	-5.53894	-9.36584	5.53894	-0.70496	10.17151
0.407	-2.92053	-8.15735	5.63965	-7.5531	6.64673
0.4075	-4.12903	-10.0708	5.94177	-2.31628	6.14319
0.408	-0.50354	-9.06372	-2.41699	-2.61841	1.91345
0.4085	-4.63257	3.7262	-5.43823	5.53894	-3.12195
0.409	-4.83398	-4.73328	1.00708	-3.62549	3.8269
0.4095	-1.10779	0	-1.61133	1.40991	3.8269
0.41	-4.63257	2.31628	-0.10071	-5.13611	-10.87646
0.4105	1.2085	2.61841	-0.10071	-4.12903	-11.48071
0.411	7.25098	5.94177	4.22974	-6.74744	-15.50903
0.4115	6.54602	-0.30212	-3.52478	-1.91345	-11.98425
0.412	6.94885	-2.71912	4.53186	-8.05664	-7.04956
0.4125	-2.92053	5.94177	-0.90637	-9.16443	-5.33752
0.413	2.61841	0.50354	-3.12195	-6.94885	-9.76868
0.4135	4.93469	1.3092	-4.53186	-1.81274	-2.11487
0.414	-0.50354	2.5177	-9.97009	1.51062	-6.3446
0.4145	-0.40283	1.00708	-2.11487	-0.60425	-11.48071
0.415	-0.70496	5.33752	-2.11487	-5.33752	4.93469
0.4155	0.40283	-5.94177	-2.31628	-6.04248	3.8269
0.416	-2.21558	-3.8269	4.12903	-1.51062	8.35876
0.4165	-6.14319	-3.8269	-0.70496	-2.81982	7.35168
0.417	-5.63965	-7.5531	-4.53186	-4.12903	-0.50354
0.4175	-8.35876	0.30212	7.25098	-1.10779	-8.66089
0.418	-6.94885	1.2085	16.11328	-4.43115	-8.45947
0.4185	-4.22974	-7.35168	10.67505	-4.22974	-8.66089
0.419	-5.33752	7.04956	13.39417	-4.33044	-5.94177
0.4195	-3.8269	-2.92053	8.96301	0.80566	-9.56726
0.42	-7.15027	2.31628	11.38	0.10071	-0.50354
0.4205	-2.21558	7.75452	3.02124	-3.92761	-0.30212
